course_id,grade,subject,cited_code,resolved_code,classification,alias_applied,label_printed_by_source,source_defect,source_printed_variant,citation_count,prior_mapping_status,source_id,evidence_pages,method
ma-g3-english-language-arts,3,english-language-arts,3.W.8,W.3.8,COMPOSITE_VERIFIED,ela-code-order,False,False,,11,canonical,mde-english-language-arts,19|21|21|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.L.1,L.4.1,COMPOSITE_VERIFIED,ela-code-order,False,False,,10,canonical,mde-english-language-arts,26|28|28|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.L.2,L.4.2,COMPOSITE_VERIFIED,ela-code-order,False,False,,4,canonical,mde-english-language-arts,26|28|28|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.L.3,L.4.3,COMPOSITE_VERIFIED,ela-code-order,False,False,,6,canonical,mde-english-language-arts,26|29|29|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.L.4,L.4.4,COMPOSITE_VERIFIED,ela-code-order,False,False,,4,canonical,mde-english-language-arts,26|29|29|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.L.5,L.4.5,COMPOSITE_VERIFIED,ela-code-order,False,False,,8,canonical,mde-english-language-arts,26|29|29|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.L.6,L.4.6,COMPOSITE_VERIFIED,ela-code-order,False,False,,6,canonical,mde-english-language-arts,26|29|29|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RF.3,RF.4.3,COMPOSITE_VERIFIED,ela-code-order,False,False,,4,canonical,mde-english-language-arts,15|17|17|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RF.4,RF.4.4,COMPOSITE_VERIFIED,ela-code-order,False,False,,10,canonical,mde-english-language-arts,15|17|17|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RI.1,RI.4.1,COMPOSITE_VERIFIED,ela-code-order,False,False,,22,canonical,mde-english-language-arts,13|14|14|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RI.10,RI.4.10,COMPOSITE_VERIFIED,ela-code-order,False,False,,2,canonical,mde-english-language-arts,13|14|14|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RI.2,RI.4.2,COMPOSITE_VERIFIED,ela-code-order,False,False,,9,canonical,mde-english-language-arts,13|14|14|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RI.3,RI.4.3,COMPOSITE_VERIFIED,ela-code-order,False,False,,6,canonical,mde-english-language-arts,13|14|14|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RI.4,RI.4.4,COMPOSITE_VERIFIED,ela-code-order,False,False,,4,canonical,mde-english-language-arts,13|14|14|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RI.5,RI.4.5,COMPOSITE_VERIFIED,ela-code-order,False,False,,14,canonical,mde-english-language-arts,13|14|14|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RI.6,RI.4.6,COMPOSITE_VERIFIED,ela-code-order,False,False,,3,canonical,mde-english-language-arts,13|14|14|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RI.7,RI.4.7,COMPOSITE_VERIFIED,ela-code-order,False,False,,8,canonical,mde-english-language-arts,13|14|14|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RI.8,RI.4.8,COMPOSITE_VERIFIED,ela-code-order,False,False,,5,canonical,mde-english-language-arts,13|14|14|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RI.9,RI.4.9,COMPOSITE_VERIFIED,ela-code-order,False,False,,3,canonical,mde-english-language-arts,13|14|14|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RL.1,RL.4.1,COMPOSITE_VERIFIED,ela-code-order,False,False,,17,canonical,mde-english-language-arts,11|12|12|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RL.10,RL.4.10,COMPOSITE_VERIFIED,ela-code-order,False,False,,5,canonical,mde-english-language-arts,11|12|12|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RL.2,RL.4.2,COMPOSITE_VERIFIED,ela-code-order,False,False,,14,canonical,mde-english-language-arts,11|12|12|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RL.3,RL.4.3,COMPOSITE_VERIFIED,ela-code-order,False,False,,9,canonical,mde-english-language-arts,11|12|12|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RL.4,RL.4.4,COMPOSITE_VERIFIED,ela-code-order,False,False,,7,canonical,mde-english-language-arts,11|12|12|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RL.5,RL.4.5,COMPOSITE_VERIFIED,ela-code-order,False,False,,10,canonical,mde-english-language-arts,11|12|12|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RL.6,RL.4.6,COMPOSITE_VERIFIED,ela-code-order,False,False,,4,canonical,mde-english-language-arts,11|12|12|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RL.7,RL.4.7,COMPOSITE_VERIFIED,ela-code-order,False,False,,3,canonical,mde-english-language-arts,11|12|12|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.RL.9,RL.4.9,COMPOSITE_VERIFIED,ela-code-order,False,False,,2,canonical,mde-english-language-arts,11|12|12|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.SL.1,SL.4.1,COMPOSITE_VERIFIED,ela-code-order,False,False,,3,canonical,mde-english-language-arts,23|24|24|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.SL.2,SL.4.2,COMPOSITE_VERIFIED,ela-code-order,False,False,,2,canonical,mde-english-language-arts,23|24|24|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.SL.3,SL.4.3,COMPOSITE_VERIFIED,ela-code-order,False,False,,2,canonical,mde-english-language-arts,23|24|24|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.SL.4,SL.4.4,COMPOSITE_VERIFIED,ela-code-order,False,False,,3,canonical,mde-english-language-arts,23|24|24|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.SL.5,SL.4.5,COMPOSITE_VERIFIED,ela-code-order,False,False,,2,canonical,mde-english-language-arts,23|24|24|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.SL.6,SL.4.6,COMPOSITE_VERIFIED,ela-code-order,False,False,,2,canonical,mde-english-language-arts,23|24|24|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.W.1,W.4.1,COMPOSITE_VERIFIED,ela-code-order,False,False,,11,canonical,mde-english-language-arts,19|20|20|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.W.10,W.4.10,COMPOSITE_VERIFIED,ela-code-order,False,False,,5,canonical,mde-english-language-arts,19|21|21|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.W.2,W.4.2,COMPOSITE_VERIFIED,ela-code-order,False,False,,15,canonical,mde-english-language-arts,19|20|20|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.W.3,W.4.3,COMPOSITE_VERIFIED,ela-code-order,False,False,,11,canonical,mde-english-language-arts,19|20|20|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.W.4,W.4.4,COMPOSITE_VERIFIED,ela-code-order,False,False,,20,canonical,mde-english-language-arts,19|21|21|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.W.5,W.4.5,COMPOSITE_VERIFIED,ela-code-order,False,False,,21,canonical,mde-english-language-arts,19|21|21|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.W.6,W.4.6,COMPOSITE_VERIFIED,ela-code-order,False,False,,4,canonical,mde-english-language-arts,19|21|21|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.W.7,W.4.7,COMPOSITE_VERIFIED,ela-code-order,False,False,,6,canonical,mde-english-language-arts,19|21|21|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.W.8,W.4.8,COMPOSITE_VERIFIED,ela-code-order,False,False,,13,canonical,mde-english-language-arts,19|21|21|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.W.9a,W.4.9a,COMPOSITE_VERIFIED,ela-code-order,False,False,,6,canonical,mde-english-language-arts,19|21|21|21|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g4-english-language-arts,4,english-language-arts,4.W.9b,W.4.9b,COMPOSITE_VERIFIED,ela-code-order,False,False,,13,canonical,mde-english-language-arts,19|21|21|21|8,"house <grade>.<strand>.<number> transposed to the source-stated <strand>.<grade>.<number>, then verified from the printed strand designator, grade column header and numbered standard"
ma-g3-science,3,science,3-5-ETS1-1,3-5-ETS1-1,VERBATIM_VERIFIED,,True,False,,24,unverified,mde-science,11,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-5-ETS1-2,3-5-ETS1-2,VERBATIM_VERIFIED,,True,False,,24,unverified,mde-science,11,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-5-ETS1-3,3-5-ETS1-3,VERBATIM_VERIFIED,,True,False,,24,unverified,mde-science,11,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-ESS2-1,3-ESS2-1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,10,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-ESS2-2,3-ESS2-2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,10,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-ESS3-1,3-ESS3-1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,10,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-LS1-1,3-LS1-1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,10,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-LS2-1,3-LS2-1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,10,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-LS3-1,3-LS3-1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,10,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-LS3-2,3-LS3-2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,10,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-LS4-1,3-LS4-1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,10,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-LS4-2,3-LS4-2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,10,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-LS4-3,3-LS4-3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,10,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-LS4-4,3-LS4-4,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,10,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-PS2-1,3-PS2-1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,10,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-PS2-2,3-PS2-2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,10,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-PS2-3,3-PS2-3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,10,exact-string match of the performance-expectation code in the primary source
ma-g3-science,3,science,3-PS2-4,3-PS2-4,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,10,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,3-5-ETS1-1,3-5-ETS1-1,VERBATIM_VERIFIED,,True,False,,24,unverified,mde-science,13,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,3-5-ETS1-2,3-5-ETS1-2,VERBATIM_VERIFIED,,True,False,,24,unverified,mde-science,13,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,3-5-ETS1-3,3-5-ETS1-3,VERBATIM_VERIFIED,,True,False,,24,unverified,mde-science,13,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,4-ESS1-1,4-ESS1-1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,12,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,4-ESS2-1,4-ESS2-1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,12,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,4-ESS2-2,4-ESS2-2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,12,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,4-ESS3-1,4-ESS3-1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,12,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,4-ESS3-2,4-ESS3-2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,12,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,4-LS1-1,4-LS1-1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,12,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,4-LS1-2,4-LS1-2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,12,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,4-PS3-1,4-PS3-1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,12,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,4-PS3-2,4-PS3-2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,12,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,4-PS3-3,4-PS3-3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,12,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,4-PS3-4,4-PS3-4,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,12,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,4-PS4-1,4-PS4-1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,12,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,4-PS4-2,4-PS4-2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,12,exact-string match of the performance-expectation code in the primary source
ma-g4-science,4,science,4-PS4-3,4-PS4-3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-science,12,exact-string match of the performance-expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – C1.0.1,3 – C1.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,32,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – C2.0.1,3 – C2.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,32,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – C3.0.1,3 – C3.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,33,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – C3.0.2,3 – C3.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,33,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – C3.0.3,3 – C3.0.3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,33,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – C3.0.4,3 – C3.0.4,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,33,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – C3.0.5,3 – C3.0.5,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,33,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – C5.0.1,3 – C5.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,33,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – E1.0.1,3 – E1.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,33,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – E1.0.2,3 – E1.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,33,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – E1.0.3,3 – E1.0.3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,34,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – E1.0.4,3 – E1.0.4,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,34,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – E1.0.5,3 – E1.0.5,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,34,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – E2.0.1,3 – E2.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,34,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – E3.0.1,3 – E3.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,34,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – G1.0.1,3 – G1.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,31,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – G1.0.2,3 – G1.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,31,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – G1.0.3,3 – G1.0.3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,31,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – G2.0.1,3 – G2.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,31,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – G2.0.2,3 – G2.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,31,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – G4.0.1,3 – G4.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,31,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – G4.0.2,3 – G4.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,32,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – G4.0.3,3 – G4.0.3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,32,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – G4.0.4,3 – G4.0.4,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,32,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – G5.0.1,3 – G5.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,32,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – G5.0.2,3 – G5.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,32,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – H3.0.1,3 – H3.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,30,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – H3.0.10,3 – H3.0.10,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,30,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – H3.0.2,3 – H3.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,30,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – H3.0.3,3 – H3.0.3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,30,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – H3.0.4,3 – H3.0.4,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,30,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – H3.0.5,3 – H3.0.5,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,30,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – H3.0.6,3 – H3.0.6,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,30,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – H3.0.7,3 – H3.0.7,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,30,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – H3.0.8,3 – H3.0.8,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,30,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – H3.0.9,3 – H3.0.9,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,30,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – P3.1.1,3 – P3.1.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,34,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – P3.1.2,3 – P3.1.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,34,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – P3.1.3,3 – P3.1.3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,34,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – P3.3.1,3 – P3.3.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,35,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – P4.2.1,3 – P4.2.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,35,exact-string match of the expectation code in the primary source
ma-g3-social-studies,3,social-studies,3 – P4.2.2,3 – P4.2.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,35,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – C1.0.1,4 – C1.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,38,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – C1.0.2,4 – C1.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,38,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – C2.0.1,4 – C2.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,39,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – C2.0.2,4 – C2.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,39,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – C3.0.1,4 – C3.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,39,exact-string match of the expectation code in the primary source
